t,phase,relative_distance,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,carrier_x,carrier_y,carrier_z,mini_x,mini_y,mini_z,carrier_sp_x,carrier_sp_y,carrier_sp_z,mini_target_x,mini_target_y,mini_target_z,measured_rel_x,measured_rel_y,measured_rel_z,measured_rel_distance,measured_rel_vx,measured_rel_vy,measured_rel_vz,measured_rel_speed
25.380,APPROACH,35.260740,-25.862853,-9.692451,21.920059,12.394582,9.152440,-2.181716,44.641313,-51.031032,8.168000,19.389455,-60.269382,29.978937,36.673027,-57.525502,29.610970,0.000000,0.000000,0.000000,-25.251858,-9.238350,21.810937,34.622541,12.219918,9.082032,-2.182447,15.380923
25.441,APPROACH,33.997011,-24.649636,-8.787775,21.701779,12.044441,9.011487,-2.183149,44.531379,-51.394130,8.278000,19.881744,-60.181905,29.979779,37.604123,-57.032735,29.610110,0.000000,0.000000,0.000000,-24.649636,-8.787775,21.701779,33.997011,12.044441,9.011487,-2.183149,15.200053
25.481,APPROACH,33.997011,-24.649636,-8.787775,21.701779,12.044441,9.011487,-2.183149,44.429445,-51.749227,8.388000,19.881744,-60.181905,29.979779,37.604123,-57.032735,29.610110,0.000000,0.000000,0.000000,-24.547702,-8.432678,21.591779,33.762474,11.884441,8.851487,-2.183149,14.978481
25.520,APPROACH,33.384275,-24.056228,-8.340735,21.592588,11.868152,8.940798,-2.183823,44.335512,-52.096325,8.498000,20.863836,-59.993562,29.981365,38.066277,-56.780033,29.609706,0.000000,0.000000,0.000000,-23.471675,-7.897237,21.483365,32.784461,11.691053,8.869958,-2.184470,14.836738
25.580,APPROACH,32.784461,-23.471675,-7.897237,21.483365,11.691053,8.869958,-2.184470,44.249578,-52.435422,8.608000,21.353560,-59.892711,29.982110,38.526119,-56.523146,29.609318,0.000000,0.000000,0.000000,-22.896018,-7.457289,21.374110,32.197692,11.513146,8.798958,-2.185092,14.654311
25.620,APPROACH,32.197692,-22.896018,-7.457289,21.374110,11.513146,8.798958,-2.185092,44.171644,-52.766519,8.718000,21.842348,-59.787419,29.982826,38.983609,-56.262094,29.608945,0.000000,0.000000,0.000000,-22.329296,-7.020900,21.264826,31.624094,11.334431,8.727793,-2.185688,14.471383
25.681,APPROACH,31.624094,-22.329296,-7.020900,21.264826,11.334431,8.727793,-2.185688,44.101711,-53.089617,8.828000,21.842348,-59.787419,29.982826,39.438710,-55.996900,29.608587,0.000000,0.000000,0.000000,-22.259363,-6.697802,21.154826,31.430343,11.174431,8.567793,-2.185688,14.249639
25.721,APPROACH,31.063788,-21.771551,-6.588077,21.155513,11.154911,8.656453,-2.186260,44.039777,-53.404714,8.938000,22.816955,-59.563545,29.984172,40.341597,-55.454173,29.607914,0.000000,0.000000,0.000000,-21.222822,-6.158830,21.046172,30.516892,10.974586,8.584933,-2.186810,14.104069
25.781,APPROACH,30.516892,-21.222822,-6.158830,21.046172,10.974586,8.584933,-2.186810,43.985843,-53.711812,9.048000,22.816955,-59.563545,29.984172,40.341597,-55.454173,29.607914,0.000000,0.000000,0.000000,-21.168888,-5.851733,20.936172,30.342839,10.814586,8.424933,-2.186810,13.882252
25.821,APPROACH,29.983523,-20.683149,-5.733169,20.936805,10.793460,8.513225,-2.187338,43.939909,-54.010909,9.158000,23.787337,-59.322012,29.985413,40.789308,-55.176684,29.607597,0.000000,0.000000,0.000000,-20.152572,-5.311103,20.827413,29.463793,10.611532,8.441321,-2.187844,13.734889
25.880,APPROACH,29.463793,-20.152572,-5.311103,20.827413,10.611532,8.441321,-2.187844,43.901976,-54.302007,9.268000,23.787337,-59.322012,29.985413,41.234481,-54.895142,29.607294,0.000000,0.000000,0.000000,-20.114638,-5.020006,20.717413,29.308878,10.451532,8.281321,-2.187844,13.513011
25.921,APPROACH,28.957808,-19.631132,-4.892642,20.717996,10.428806,8.369215,-2.188330,43.872042,-54.585104,9.378000,24.753174,-59.062902,29.986557,41.677080,-54.609570,29.607002,0.000000,0.000000,0.000000,-19.118868,-4.477797,20.608557,28.465670,10.245282,8.296899,-2.188797,13.363950
25.980,APPROACH,28.465670,-19.118868,-4.477797,20.608557,10.245282,8.296899,-2.188797,43.850108,-54.860202,9.488000,25.234289,-58.926781,29.987094,42.117068,-54.319992,29.606722,0.000000,0.000000,0.000000,-18.615819,-4.066579,20.499094,27.987473,10.060964,8.224365,-2.189245,13.177859
26.020,APPROACH,27.987473,-18.615819,-4.066579,20.499094,10.060964,8.224365,-2.189245,43.836174,-55.127299,9.598000,25.714148,-58.786298,29.987611,42.554409,-54.026432,29.606453,0.000000,0.000000,0.000000,-18.122027,-3.658999,20.389611,27.523306,9.875852,8.151607,-2.189675,12.991375
26.081,APPROACH,27.523306,-18.122027,-3.658999,20.389611,9.875852,8.151607,-2.189675,43.830241,-55.386396,9.708000,25.714148,-58.786298,29.987611,42.989068,-53.728913,29.606195,0.000000,0.000000,0.000000,-18.116093,-3.399901,20.279611,27.404649,9.715852,7.991607,-2.189675,12.769426
26.120,APPROACH,27.073245,-17.637529,-3.255068,20.280106,9.689950,8.078618,-2.190088,43.832307,-55.637494,9.818000,26.669941,-58.492292,29.988582,43.319294,-53.458243,29.605842,0.000000,0.000000,0.000000,-17.162366,-2.854798,20.170582,26.637362,9.503258,8.005390,-2.190485,12.617306
26.180,APPROACH,26.637362,-17.162366,-2.854798,20.170582,9.503258,8.005390,-2.190485,43.842373,-55.880591,9.928000,26.669941,-58.492292,29.988582,43.643973,-53.186559,29.605503,0.000000,0.000000,0.000000,-17.172433,-2.611701,20.060582,26.535643,9.343258,7.845390,-2.190485,12.395356
26.221,APPROACH,26.215715,-16.696577,-2.458203,20.061039,9.315780,7.931916,-2.190866,43.860440,-56.115689,10.038000,27.620238,-58.180982,29.989477,43.969875,-52.911791,29.605186,0.000000,0.000000,0.000000,-16.240201,-2.065293,19.951477,25.808352,9.127518,7.858188,-2.191231,12.241904
26.281,APPROACH,25.808352,-16.240201,-2.065293,19.951477,9.127518,7.858188,-2.191231,43.886506,-56.342786,10.148000,28.093228,-58.018869,29.989898,44.296973,-52.633860,29.604889,0.000000,0.000000,0.000000,-15.793278,-1.676083,19.841898,25.415306,8.938474,7.784201,-2.191582,12.053760
26.340,APPROACH,25.036600,-15.355845,-1.290586,19.732302,8.748650,7.709947,-2.191918,43.920572,-56.561884,10.258000,28.564727,-57.852470,29.990302,44.954630,-52.068195,29.604348,0.000000,0.000000,0.000000,-15.355845,-1.290586,19.732302,25.036600,8.748650,7.709947,-2.191918,11.865355
26.381,APPROACH,25.036600,-15.355845,-1.290586,19.732302,8.748650,7.709947,-2.191918,43.962638,-56.772981,10.368000,29.034696,-57.681796,29.990690,44.954630,-52.068195,29.604348,0.000000,0.000000,0.000000,-14.927943,-0.908815,19.622690,24.672239,8.558048,7.635418,-2.192242,11.676717
26.440,APPROACH,24.322214,-14.509609,-0.530785,19.513062,8.366672,7.560608,-2.192552,44.012705,-56.976079,10.478000,29.503095,-57.506863,29.991062,45.616636,-51.488952,29.603873,0.000000,0.000000,0.000000,-14.509609,-0.530785,19.513062,24.322214,8.366672,7.560608,-2.192552,11.487875
26.480,APPROACH,24.322214,-14.509609,-0.530785,19.513062,8.366672,7.560608,-2.192552,44.070771,-57.171176,10.588000,29.969888,-57.327685,29.991420,45.616636,-51.488952,29.603873,0.000000,0.000000,0.000000,-14.100883,-0.156509,19.403420,23.986498,8.174524,7.485510,-2.192850,11.298862
26.520,TRACKING,23.986498,-14.100883,-0.156509,19.403420,8.174524,7.485510,-2.192850,44.136837,-57.358273,10.690000,30.431680,-57.149716,29.991763,53.929047,-46.556803,29.609610,0.000000,0.000000,0.000000,-13.705157,0.208558,19.301763,23.673464,7.914524,7.301338,-2.033136,10.958233
26.581,TRACKING,23.673464,-13.705157,0.208558,19.301763,7.914524,7.301338,-2.033136,44.210904,-57.537371,10.784000,30.431680,-57.149716,29.991763,53.929047,-46.556803,29.609610,0.000000,0.000000,0.000000,-13.779223,0.387655,19.207763,23.642238,7.754524,7.141338,-1.873136,10.707006
26.621,TRACKING,23.382956,-13.322431,0.569777,19.208093,7.654524,7.224387,-1.873410,44.292970,-57.708468,10.881838,31.340265,-56.781396,29.992409,54.075165,-46.076334,29.609225,0.000000,0.000000,0.000000,-12.952704,0.927072,19.110570,23.105106,7.394524,7.145896,-1.950444,10.466473
26.680,TRACKING,23.105106,-12.952704,0.927072,19.110570,7.394524,7.145896,-1.950444,44.383036,-57.871566,10.981550,31.787058,-56.591200,29.992713,54.215456,-45.599561,29.608856,0.000000,0.000000,0.000000,-12.595978,1.280366,19.011162,22.841241,7.134524,7.065874,-1.988159,10.236249
26.740,TRACKING,22.589210,-12.249587,1.629582,18.909377,6.927832,6.984329,-2.035718,44.481102,-58.026663,11.083627,32.231516,-56.397081,29.993004,54.626512,-44.661665,29.608162,0.000000,0.000000,0.000000,-12.249587,1.629582,18.909377,22.589210,6.927832,6.984329,-2.035718,10.045888
26.781,TRACKING,22.589210,-12.249587,1.629582,18.909377,6.927832,6.984329,-2.035718,44.587169,-58.173761,11.187721,32.674252,-56.199066,29.993284,54.626512,-44.661665,29.608162,0.000000,0.000000,0.000000,-11.912917,1.974695,18.805563,22.348740,6.733391,6.902250,-2.076276,9.863597
26.821,TRACKING,22.348740,-11.912917,1.974695,18.805563,6.733391,6.902250,-2.076276,44.701235,-58.312858,11.293870,33.115231,-55.997170,29.993553,54.934426,-44.198350,29.607836,0.000000,0.000000,0.000000,-11.586004,2.315688,18.699683,22.119585,6.538265,6.819872,-2.117600,9.682138
26.881,TRACKING,22.119585,-11.586004,2.315688,18.699683,6.538265,6.819872,-2.117600,44.823301,-58.443956,11.402078,33.554420,-55.791408,29.993810,55.238585,-43.734659,29.607522,0.000000,0.000000,0.000000,-11.268881,2.652548,18.591732,21.901511,6.342455,6.737189,-2.159017,9.501463
26.940,TRACKING,21.694507,-10.961583,2.985257,18.481979,6.145964,6.654194,-2.195048,44.953367,-58.567053,11.512078,33.991785,-55.581796,29.994058,55.835665,-42.806005,29.606932,0.000000,0.000000,0.000000,-10.961583,2.985257,18.481979,21.694507,6.145964,6.654194,-2.195048,9.320376
26.980,TRACKING,21.694507,-10.961583,2.985257,18.481979,6.145964,6.654194,-2.195048,45.091434,-58.682150,11.622078,34.427291,-55.368349,29.994296,55.835665,-42.806005,29.606932,0.000000,0.000000,0.000000,-10.664143,3.313801,18.372217,21.499851,5.948796,6.570882,-2.195246,9.131471
27.021,TRACKING,21.499851,-10.664143,3.313801,18.372217,5.948796,6.570882,-2.195246,45.237500,-58.789248,11.732078,34.427291,-55.368349,29.994296,56.128593,-42.340966,29.606655,0.000000,0.000000,0.000000,-10.810209,3.420899,18.262217,21.495854,5.788796,6.410882,-2.195246,8.912276
27.080,TRACKING,21.317291,-10.376595,3.638164,18.262445,5.750952,6.487245,-2.195437,45.391566,-58.888345,11.842078,35.292593,-54.930018,29.994743,56.417783,-41.875404,29.606389,0.000000,0.000000,0.000000,-10.098974,3.958328,18.152664,21.146556,5.552436,6.403279,-2.195619,8.755128
27.120,TRACKING,21.146556,-10.098974,3.958328,18.152664,5.552436,6.403279,-2.195619,45.553633,-58.979443,11.952078,35.722322,-54.705166,29.994953,56.703232,-41.409281,29.606133,0.000000,0.000000,0.000000,-9.831311,4.274276,18.042875,20.987364,5.353251,6.318976,-2.195794,8.567862
27.180,TRACKING,20.987364,-9.831311,4.274276,18.042875,5.353251,6.318976,-2.195794,45.723699,-59.062540,12.062078,36.150058,-54.476547,29.995155,56.984937,-40.942559,29.605888,0.000000,0.000000,0.000000,-9.573641,4.585993,17.933077,20.839414,5.153400,6.234331,-2.195963,8.381328
27.220,TRACKING,20.839414,-9.573641,4.585993,17.933077,5.153400,6.234331,-2.195963,45.901765,-59.137638,12.172078,36.575768,-54.244178,29.995349,57.262892,-40.475200,29.605652,0.000000,0.000000,0.000000,-9.325997,4.893460,17.823270,20.702394,4.952885,6.149337,-2.196124,8.195632
27.281,TRACKING,20.702394,-9.325997,4.893460,17.823270,4.952885,6.149337,-2.196124,46.087831,-59.204735,12.282078,36.999420,-54.008076,29.995535,57.562847,-40.054360,29.605426,0.000000,0.000000,0.000000,-9.088411,5.196659,17.713456,20.575982,4.751710,6.063989,-2.196279,8.010890
27.340,TRACKING,20.459842,-8.860917,5.495573,17.603635,4.549878,5.978281,-2.196428,46.281898,-59.263833,12.392078,37.420980,-53.768259,29.995713,58.155389,-39.211724,29.605001,0.000000,0.000000,0.000000,-8.860917,5.495573,17.603635,20.459842,4.549878,5.978281,-2.196428,7.827230
27.381,TRACKING,20.459842,-8.860917,5.495573,17.603635,4.549878,5.978281,-2.196428,46.483964,-59.314930,12.502078,37.840416,-53.524746,29.995885,58.155389,-39.211724,29.605001,0.000000,0.000000,0.000000,-8.643548,5.790184,17.493806,20.353634,4.347392,5.892207,-2.196571,7.644792
27.420,TRACKING,20.353634,-8.643548,5.790184,17.493806,4.347392,5.892207,-2.196571,46.694030,-59.358027,12.612078,38.257695,-53.277556,29.996050,58.446070,-38.786517,29.604801,0.000000,0.000000,0.000000,-8.436335,6.080472,17.383971,20.257007,4.144256,5.805760,-2.196708,7.463728
27.480,TRACKING,20.257007,-8.436335,6.080472,17.383971,4.144256,5.805760,-2.196708,46.912097,-59.393125,12.722078,38.672785,-53.026706,29.996208,58.732996,-38.358760,29.604609,0.000000,0.000000,0.000000,-8.239311,6.366418,17.274129,20.169608,3.940472,5.718936,-2.196840,7.284206
27.540,TRACKING,20.091078,-8.052509,6.648005,17.164281,3.736044,5.631727,-2.196966,47.138163,-59.420222,12.832078,39.085654,-52.772217,29.996359,59.295488,-37.495733,29.604248,0.000000,0.000000,0.000000,-8.052509,6.648005,17.164281,20.091078,3.736044,5.631727,-2.196966,7.106408
27.581,TRACKING,20.091078,-8.052509,6.648005,17.164281,3.736044,5.631727,-2.196966,47.372229,-59.439320,12.942078,39.085654,-52.772217,29.996359,59.295488,-37.495733,29.604248,0.000000,0.000000,0.000000,-8.286575,6.667102,17.054281,20.098907,3.576044,5.471727,-2.196966,6.895981
27.622,TRACKING,20.021058,-7.875960,6.925211,17.054426,3.530976,5.544129,-2.197087,47.614295,-59.450417,13.052078,39.496269,-52.514108,29.996505,59.571011,-37.060529,29.604078,0.000000,0.000000,0.000000,-8.118027,6.936309,16.944426,20.028188,3.370976,5.384129,-2.197087,6.721571
27.680,TRACKING,19.959189,-7.709697,7.198018,16.944566,3.325270,5.456136,-2.197204,47.864362,-59.453515,13.162078,39.904598,-52.252399,29.996645,59.842691,-36.622912,29.603915,0.000000,0.000000,0.000000,-7.959763,7.201116,16.834566,19.965383,3.165270,5.296136,-2.197204,6.549481
27.721,TRACKING,19.905112,-7.553750,7.466405,16.834700,3.118931,5.367741,-2.197316,48.122428,-59.448612,13.272078,40.714276,-51.718260,29.996908,60.110505,-36.182913,29.603758,0.000000,0.000000,0.000000,-7.408152,7.730352,16.724829,19.858474,2.911962,5.278940,-2.197423,6.416806
27.780,TRACKING,19.858474,-7.408152,7.730352,16.724829,2.911962,5.278940,-2.197423,48.388494,-59.435710,13.382078,41.115560,-51.445871,29.997031,60.374433,-35.740569,29.603608,0.000000,0.000000,0.000000,-7.272934,7.989838,16.614953,19.818924,2.704366,5.189726,-2.197526,6.251078
27.821,TRACKING,19.818924,-7.272934,7.989838,16.614953,2.704366,5.189726,-2.197526,48.662560,-59.414807,13.492078,41.514434,-51.169964,29.997150,60.634455,-35.295913,29.603463,0.000000,0.000000,0.000000,-7.148127,8.244843,16.505072,19.786120,2.496148,5.100094,-2.197625,6.088618
27.880,TRACKING,19.786120,-7.148127,8.244843,16.505072,2.496148,5.100094,-2.197625,48.944627,-59.385904,13.602078,41.910866,-50.890559,29.997264,60.890550,-34.848980,29.603325,0.000000,0.000000,0.000000,-7.033761,8.495345,16.395186,19.759727,2.287310,5.010038,-2.197720,5.929776
27.940,TRACKING,19.739418,-6.929868,8.741323,16.285295,2.077857,4.919552,-2.197811,49.234693,-59.349002,13.712078,42.304825,-50.607679,29.997374,61.390881,-33.948421,29.603064,0.000000,0.000000,0.000000,-6.929868,8.741323,16.285295,19.739418,2.077857,4.919552,-2.197811,5.774934
27.981,TRACKING,19.739418,-6.929868,8.741323,16.285295,2.077857,4.919552,-2.197811,49.532759,-59.304099,13.822078,42.304825,-50.607679,29.997374,61.390881,-33.948421,29.603064,0.000000,0.000000,0.000000,-7.227934,8.696420,16.175295,19.736031,1.917857,4.759552,-2.197811,5.582284
28.040,TRACKING,19.715808,-6.753623,9.219618,16.065501,1.657121,4.737272,-2.197983,49.838826,-59.251197,13.932078,43.085203,-50.031579,29.997580,61.875269,-33.039174,29.602824,0.000000,0.000000,0.000000,-6.753623,9.219618,16.065501,19.715808,1.657121,4.737272,-2.197983,5.478953
28.081,TRACKING,19.715808,-6.753623,9.219618,16.065501,1.657121,4.737272,-2.197983,50.152892,-59.190294,14.042078,43.471562,-49.738403,29.997676,61.875269,-33.039174,29.602824,0.000000,0.000000,0.000000,-6.681330,9.451891,15.955598,19.711913,1.445845,4.645466,-2.198064,5.338755
28.121,TRACKING,19.711913,-6.681330,9.451891,15.955598,1.445845,4.645466,-2.198064,50.474958,-59.121392,14.152078,43.855326,-49.441840,29.997769,62.111438,-32.581381,29.602711,0.000000,0.000000,0.000000,-6.619632,9.679552,15.845691,19.712919,1.233970,4.553209,-2.198141,5.204442
28.180,TRACKING,19.712919,-6.619632,9.679552,15.845691,1.233970,4.553209,-2.198141,50.805024,-59.044489,14.262078,44.236468,-49.141913,29.997859,62.343566,-32.121522,29.602602,0.000000,0.000000,0.000000,-6.568557,9.902576,15.735780,19.718563,1.021498,4.460495,-2.198215,5.076576
28.221,TRACKING,19.718563,-6.568557,9.902576,15.735780,1.021498,4.460495,-2.198215,51.143091,-58.959587,14.372078,44.614956,-48.838644,29.997944,62.571633,-31.659633,29.602498,0.000000,0.000000,0.000000,-6.528135,10.120942,15.625866,19.728601,0.808435,4.367319,-2.198287,4.955755
28.281,TRACKING,19.728601,-6.528135,10.120942,15.625866,0.808435,4.367319,-2.198287,51.489157,-58.866684,14.482078,44.614956,-48.838644,29.997944,62.795624,-31.195750,29.602398,0.000000,0.000000,0.000000,-6.874201,10.028040,15.515866,19.711883,0.648435,4.207319,-2.198287,4.791082
28.321,TRACKING,19.742803,-6.498396,10.334626,15.515948,0.594785,4.273677,-2.198355,51.843223,-58.765781,14.592078,45.363855,-48.222177,29.998105,63.015520,-30.729910,29.602303,0.000000,0.000000,0.000000,-6.479368,10.543604,15.406027,19.760958,0.380551,4.179561,-2.198421,4.737785
28.380,TRACKING,19.760958,-6.479368,10.543604,15.406027,0.380551,4.179561,-2.198421,52.205290,-58.656879,14.702078,45.734208,-47.909026,29.998181,63.231304,-30.262147,29.602210,0.000000,0.000000,0.000000,-6.471081,10.747853,15.296103,19.782871,0.165737,4.084969,-2.198484,4.641958
28.420,TRACKING,19.782871,-6.471081,10.747853,15.296103,0.165737,4.084969,-2.198484,52.575356,-58.539976,14.812078,46.101792,-47.592629,29.998254,63.442959,-29.792499,29.602122,0.000000,0.000000,0.000000,-6.473564,10.947347,15.186175,19.808366,-0.049651,3.989893,-2.198545,4.555800
28.480,TRACKING,19.808366,-6.473564,10.947347,15.186175,-0.049651,3.989893,-2.198545,52.953422,-58.415074,14.922078,46.466578,-47.273010,29.998324,63.650469,-29.321003,29.602037,0.000000,0.000000,0.000000,-6.486844,11.142064,15.076245,19.837286,-0.265610,3.894330,-2.198603,4.479979
28.521,TRACKING,19.837286,-6.486844,11.142064,15.076245,-0.265610,3.894330,-2.198603,53.339488,-58.282171,15.032078,46.828537,-46.950194,29.998391,64.052990,-28.372610,29.601877,0.000000,0.000000,0.000000,-6.510951,11.331977,14.966312,19.869492,-0.482135,3.798273,-2.198659,4.415137
28.581,TRACKING,19.869492,-6.510951,11.331977,14.966312,-0.482135,3.798273,-2.198659,53.733555,-58.141269,15.142078,47.187642,-46.624205,29.998455,64.052990,-28.372610,29.601877,0.000000,0.000000,0.000000,-6.545912,11.517063,14.856377,19.904865,-0.699223,3.701719,-2.198713,4.361877
28.621,TRACKING,19.904865,-6.545912,11.517063,14.856377,-0.699223,3.701719,-2.198713,54.135621,-57.992366,15.252078,47.543865,-46.295070,29.998517,64.247970,-27.895788,29.601802,0.000000,0.000000,0.000000,-6.591756,11.697297,14.746438,19.943306,-0.916868,3.604662,-2.198764,4.320740
28.680,TRACKING,19.943306,-6.591756,11.697297,14.746438,-0.916868,3.604662,-2.198764,54.545687,-57.835464,15.362078,47.897178,-45.962812,29.998576,64.438742,-27.417264,29.601730,0.000000,0.000000,0.000000,-6.648509,11.872651,14.636498,19.984734,-1.135066,3.507096,-2.198814,4.292188
28.740,TRACKING,20.029090,-6.716200,12.043102,14.526555,-1.353813,3.409018,-2.198861,54.963753,-57.670561,15.472078,48.247554,-45.627459,29.998633,64.807605,-26.455263,29.601595,0.000000,0.000000,0.000000,-6.716200,12.043102,14.526555,20.029090,-1.353813,3.409018,-2.198861,4.276588
28.780,TRACKING,20.029090,-6.716200,12.043102,14.526555,-1.353813,3.409018,-2.198861,55.389820,-57.497658,15.582078,48.594965,-45.289035,29.998688,64.807605,-26.455263,29.601595,0.000000,0.000000,0.000000,-6.794855,12.208623,14.416609,20.076333,-1.573104,3.310421,-2.198907,4.274194
